,Season,Stage,Round,Href
3193,2020/2021,1. del,6,http://www.kzs.si/incl?id=114&game_id=5268351&league_id=undefined&season_id=119375
3194,2020/2021,1. del,6,http://www.kzs.si/incl?id=114&game_id=5268353&league_id=undefined&season_id=119375
3195,2020/2021,1. del,6,http://www.kzs.si/incl?id=114&game_id=5268355&league_id=undefined&season_id=119375
3196,2020/2021,1. del,6,http://www.kzs.si/incl?id=114&game_id=5268357&league_id=undefined&season_id=119375
3197,2020/2021,1. del,7,http://www.kzs.si/incl?id=114&game_id=5268359&league_id=undefined&season_id=119375
3198,2020/2021,1. del,7,http://www.kzs.si/incl?id=114&game_id=5268361&league_id=undefined&season_id=119375
3199,2020/2021,1. del,7,http://www.kzs.si/incl?id=114&game_id=5268363&league_id=undefined&season_id=119375
3200,2020/2021,1. del,7,http://www.kzs.si/incl?id=114&game_id=5268365&league_id=undefined&season_id=119375
3201,2020/2021,1. del,7,http://www.kzs.si/incl?id=114&game_id=5268367&league_id=undefined&season_id=119375
3202,2020/2021,1. del,8,http://www.kzs.si/incl?id=114&game_id=5268369&league_id=undefined&season_id=119375
3203,2020/2021,1. del,8,http://www.kzs.si/incl?id=114&game_id=5268371&league_id=undefined&season_id=119375
3204,2020/2021,1. del,8,http://www.kzs.si/incl?id=114&game_id=5268373&league_id=undefined&season_id=119375
3205,2020/2021,1. del,8,http://www.kzs.si/incl?id=114&game_id=5268375&league_id=undefined&season_id=119375
3206,2020/2021,1. del,8,http://www.kzs.si/incl?id=114&game_id=5268377&league_id=undefined&season_id=119375
3207,2020/2021,1. del,9,http://www.kzs.si/incl?id=114&game_id=5268379&league_id=undefined&season_id=119375
3208,2020/2021,1. del,9,http://www.kzs.si/incl?id=114&game_id=5268381&league_id=undefined&season_id=119375
3209,2020/2021,1. del,9,http://www.kzs.si/incl?id=114&game_id=5268383&league_id=undefined&season_id=119375
3210,2020/2021,1. del,9,http://www.kzs.si/incl?id=114&game_id=5268385&league_id=undefined&season_id=119375
3211,2020/2021,1. del,9,http://www.kzs.si/incl?id=114&game_id=5268387&league_id=undefined&season_id=119375
3212,2020/2021,2. del,1,http://www.kzs.si/incl?id=114&game_id=5398117&league_id=undefined&season_id=119375
3213,2020/2021,2. del,1,http://www.kzs.si/incl?id=114&game_id=5398119&league_id=undefined&season_id=119375
3214,2020/2021,2. del,1,http://www.kzs.si/incl?id=114&game_id=5398121&league_id=undefined&season_id=119375
3215,2020/2021,2. del,1,http://www.kzs.si/incl?id=114&game_id=5398177&league_id=undefined&season_id=119375
3216,2020/2021,2. del,1,http://www.kzs.si/incl?id=114&game_id=5398179&league_id=undefined&season_id=119375
3217,2020/2021,2. del,10,http://www.kzs.si/incl?id=114&game_id=5398171&league_id=undefined&season_id=119375
3218,2020/2021,2. del,10,http://www.kzs.si/incl?id=114&game_id=5398173&league_id=undefined&season_id=119375
3219,2020/2021,2. del,10,http://www.kzs.si/incl?id=114&game_id=5398175&league_id=undefined&season_id=119375
3220,2020/2021,2. del,2,http://www.kzs.si/incl?id=114&game_id=5398123&league_id=undefined&season_id=119375
3221,2020/2021,2. del,2,http://www.kzs.si/incl?id=114&game_id=5398125&league_id=undefined&season_id=119375
3222,2020/2021,2. del,2,http://www.kzs.si/incl?id=114&game_id=5398127&league_id=undefined&season_id=119375
3223,2020/2021,2. del,2,http://www.kzs.si/incl?id=114&game_id=5398181&league_id=undefined&season_id=119375
3224,2020/2021,2. del,2,http://www.kzs.si/incl?id=114&game_id=5398183&league_id=undefined&season_id=119375
3225,2020/2021,2. del,3,http://www.kzs.si/incl?id=114&game_id=5398129&league_id=undefined&season_id=119375
3226,2020/2021,2. del,3,http://www.kzs.si/incl?id=114&game_id=5398131&league_id=undefined&season_id=119375
3227,2020/2021,2. del,3,http://www.kzs.si/incl?id=114&game_id=5398133&league_id=undefined&season_id=119375
3228,2020/2021,2. del,3,http://www.kzs.si/incl?id=114&game_id=5398185&league_id=undefined&season_id=119375
3229,2020/2021,2. del,3,http://www.kzs.si/incl?id=114&game_id=5398187&league_id=undefined&season_id=119375
3230,2020/2021,2. del,4,http://www.kzs.si/incl?id=114&game_id=5398135&league_id=undefined&season_id=119375
3231,2020/2021,2. del,4,http://www.kzs.si/incl?id=114&game_id=5398137&league_id=undefined&season_id=119375
3232,2020/2021,2. del,4,http://www.kzs.si/incl?id=114&game_id=5398139&league_id=undefined&season_id=119375
3233,2020/2021,2. del,4,http://www.kzs.si/incl?id=114&game_id=5398189&league_id=undefined&season_id=119375
3234,2020/2021,2. del,4,http://www.kzs.si/incl?id=114&game_id=5398191&league_id=undefined&season_id=119375
3235,2020/2021,2. del,5,http://www.kzs.si/incl?id=114&game_id=5398141&league_id=undefined&season_id=119375
3236,2020/2021,2. del,5,http://www.kzs.si/incl?id=114&game_id=5398143&league_id=undefined&season_id=119375
3237,2020/2021,2. del,5,http://www.kzs.si/incl?id=114&game_id=5398145&league_id=undefined&season_id=119375
3238,2020/2021,2. del,5,http://www.kzs.si/incl?id=114&game_id=5398193&league_id=undefined&season_id=119375
3239,2020/2021,2. del,5,http://www.kzs.si/incl?id=114&game_id=5398195&league_id=undefined&season_id=119375
3240,2020/2021,2. del,6,http://www.kzs.si/incl?id=114&game_id=5398147&league_id=undefined&season_id=119375
3241,2020/2021,2. del,6,http://www.kzs.si/incl?id=114&game_id=5398149&league_id=undefined&season_id=119375
3242,2020/2021,2. del,6,http://www.kzs.si/incl?id=114&game_id=5398151&league_id=undefined&season_id=119375
3243,2020/2021,2. del,6,http://www.kzs.si/incl?id=114&game_id=5398197&league_id=undefined&season_id=119375
3244,2020/2021,2. del,6,http://www.kzs.si/incl?id=114&game_id=5398199&league_id=undefined&season_id=119375
3245,2020/2021,2. del,7,http://www.kzs.si/incl?id=114&game_id=5398153&league_id=undefined&season_id=119375
3246,2020/2021,2. del,7,http://www.kzs.si/incl?id=114&game_id=5398155&league_id=undefined&season_id=119375
3247,2020/2021,2. del,7,http://www.kzs.si/incl?id=114&game_id=5398157&league_id=undefined&season_id=119375
3248,2020/2021,2. del,7,http://www.kzs.si/incl?id=114&game_id=5398201&league_id=undefined&season_id=119375
3249,2020/2021,2. del,7,http://www.kzs.si/incl?id=114&game_id=5398203&league_id=undefined&season_id=119375
3250,2020/2021,2. del,8,http://www.kzs.si/incl?id=114&game_id=5398159&league_id=undefined&season_id=119375
3251,2020/2021,2. del,8,http://www.kzs.si/incl?id=114&game_id=5398161&league_id=undefined&season_id=119375
3252,2020/2021,2. del,8,http://www.kzs.si/incl?id=114&game_id=5398163&league_id=undefined&season_id=119375
3253,2020/2021,2. del,8,http://www.kzs.si/incl?id=114&game_id=5398205&league_id=undefined&season_id=119375
3254,2020/2021,2. del,8,http://www.kzs.si/incl?id=114&game_id=5398207&league_id=undefined&season_id=119375
3255,2020/2021,2. del,9,http://www.kzs.si/incl?id=114&game_id=5398165&league_id=undefined&season_id=119375
3256,2020/2021,2. del,9,http://www.kzs.si/incl?id=114&game_id=5398167&league_id=undefined&season_id=119375
3257,2020/2021,2. del,9,http://www.kzs.si/incl?id=114&game_id=5398169&league_id=undefined&season_id=119375
3258,2020/2021,2. del,9,http://www.kzs.si/incl?id=114&game_id=5398209&league_id=undefined&season_id=119375
3259,2020/2021,2. del,9,http://www.kzs.si/incl?id=114&game_id=5398211&league_id=undefined&season_id=119375
3260,2020/2021,2. del-Liga za obstanek,1,http://www.kzs.si/incl?id=114&game_id=5398177&league_id=undefined&season_id=119375
3261,2020/2021,2. del-Liga za obstanek,1,http://www.kzs.si/incl?id=114&game_id=5398179&league_id=undefined&season_id=119375
3262,2020/2021,2. del-Liga za obstanek,2,http://www.kzs.si/incl?id=114&game_id=5398181&league_id=undefined&season_id=119375
3263,2020/2021,2. del-Liga za obstanek,2,http://www.kzs.si/incl?id=114&game_id=5398183&league_id=undefined&season_id=119375
3264,2020/2021,2. del-Liga za obstanek,3,http://www.kzs.si/incl?id=114&game_id=5398185&league_id=undefined&season_id=119375
3265,2020/2021,2. del-Liga za obstanek,3,http://www.kzs.si/incl?id=114&game_id=5398187&league_id=undefined&season_id=119375
3266,2020/2021,2. del-Liga za obstanek,4,http://www.kzs.si/incl?id=114&game_id=5398189&league_id=undefined&season_id=119375
3267,2020/2021,2. del-Liga za obstanek,4,http://www.kzs.si/incl?id=114&game_id=5398191&league_id=undefined&season_id=119375
3268,2020/2021,2. del-Liga za obstanek,5,http://www.kzs.si/incl?id=114&game_id=5398193&league_id=undefined&season_id=119375
3269,2020/2021,2. del-Liga za obstanek,5,http://www.kzs.si/incl?id=114&game_id=5398195&league_id=undefined&season_id=119375
3270,2020/2021,2. del-Liga za obstanek,6,http://www.kzs.si/incl?id=114&game_id=5398197&league_id=undefined&season_id=119375
3271,2020/2021,2. del-Liga za obstanek,6,http://www.kzs.si/incl?id=114&game_id=5398199&league_id=undefined&season_id=119375
3272,2020/2021,2. del-Liga za obstanek,7,http://www.kzs.si/incl?id=114&game_id=5398201&league_id=undefined&season_id=119375
3273,2020/2021,2. del-Liga za obstanek,7,http://www.kzs.si/incl?id=114&game_id=5398203&league_id=undefined&season_id=119375
3274,2020/2021,2. del-Liga za obstanek,8,http://www.kzs.si/incl?id=114&game_id=5398205&league_id=undefined&season_id=119375
3275,2020/2021,2. del-Liga za obstanek,8,http://www.kzs.si/incl?id=114&game_id=5398207&league_id=undefined&season_id=119375
3276,2020/2021,2. del-Liga za obstanek,9,http://www.kzs.si/incl?id=114&game_id=5398209&league_id=undefined&season_id=119375
3277,2020/2021,2. del-Liga za obstanek,9,http://www.kzs.si/incl?id=114&game_id=5398211&league_id=undefined&season_id=119375
3278,2020/2021,2. del-Liga za prvaka,1,http://www.kzs.si/incl?id=114&game_id=5398117&league_id=undefined&season_id=119375
3279,2020/2021,2. del-Liga za prvaka,1,http://www.kzs.si/incl?id=114&game_id=5398119&league_id=undefined&season_id=119375
3280,2020/2021,2. del-Liga za prvaka,1,http://www.kzs.si/incl?id=114&game_id=5398121&league_id=undefined&season_id=119375
3281,2020/2021,2. del-Liga za prvaka,10,http://www.kzs.si/incl?id=114&game_id=5398171&league_id=undefined&season_id=119375
3282,2020/2021,2. del-Liga za prvaka,10,http://www.kzs.si/incl?id=114&game_id=5398173&league_id=undefined&season_id=119375
3283,2020/2021,2. del-Liga za prvaka,10,http://www.kzs.si/incl?id=114&game_id=5398175&league_id=undefined&season_id=119375
3284,2020/2021,2. del-Liga za prvaka,2,http://www.kzs.si/incl?id=114&game_id=5398123&league_id=undefined&season_id=119375
3285,2020/2021,2. del-Liga za prvaka,2,http://www.kzs.si/incl?id=114&game_id=5398125&league_id=undefined&season_id=119375
3286,2020/2021,2. del-Liga za prvaka,2,http://www.kzs.si/incl?id=114&game_id=5398127&league_id=undefined&season_id=119375
3287,2020/2021,2. del-Liga za prvaka,3,http://www.kzs.si/incl?id=114&game_id=5398129&league_id=undefined&season_id=119375
3288,2020/2021,2. del-Liga za prvaka,3,http://www.kzs.si/incl?id=114&game_id=5398131&league_id=undefined&season_id=119375
3289,2020/2021,2. del-Liga za prvaka,3,http://www.kzs.si/incl?id=114&game_id=5398133&league_id=undefined&season_id=119375
3290,2020/2021,2. del-Liga za prvaka,4,http://www.kzs.si/incl?id=114&game_id=5398135&league_id=undefined&season_id=119375
3291,2020/2021,2. del-Liga za prvaka,4,http://www.kzs.si/incl?id=114&game_id=5398137&league_id=undefined&season_id=119375
3292,2020/2021,2. del-Liga za prvaka,4,http://www.kzs.si/incl?id=114&game_id=5398139&league_id=undefined&season_id=119375
3293,2020/2021,2. del-Liga za prvaka,5,http://www.kzs.si/incl?id=114&game_id=5398141&league_id=undefined&season_id=119375
3294,2020/2021,2. del-Liga za prvaka,5,http://www.kzs.si/incl?id=114&game_id=5398143&league_id=undefined&season_id=119375
3295,2020/2021,2. del-Liga za prvaka,5,http://www.kzs.si/incl?id=114&game_id=5398145&league_id=undefined&season_id=119375
3296,2020/2021,2. del-Liga za prvaka,6,http://www.kzs.si/incl?id=114&game_id=5398147&league_id=undefined&season_id=119375
3297,2020/2021,2. del-Liga za prvaka,6,http://www.kzs.si/incl?id=114&game_id=5398149&league_id=undefined&season_id=119375
3298,2020/2021,2. del-Liga za prvaka,6,http://www.kzs.si/incl?id=114&game_id=5398151&league_id=undefined&season_id=119375
3299,2020/2021,2. del-Liga za prvaka,7,http://www.kzs.si/incl?id=114&game_id=5398153&league_id=undefined&season_id=119375
3300,2020/2021,2. del-Liga za prvaka,7,http://www.kzs.si/incl?id=114&game_id=5398155&league_id=undefined&season_id=119375
3301,2020/2021,2. del-Liga za prvaka,7,http://www.kzs.si/incl?id=114&game_id=5398157&league_id=undefined&season_id=119375
3302,2020/2021,2. del-Liga za prvaka,8,http://www.kzs.si/incl?id=114&game_id=5398159&league_id=undefined&season_id=119375
3303,2020/2021,2. del-Liga za prvaka,8,http://www.kzs.si/incl?id=114&game_id=5398161&league_id=undefined&season_id=119375
3304,2020/2021,2. del-Liga za prvaka,8,http://www.kzs.si/incl?id=114&game_id=5398163&league_id=undefined&season_id=119375
3305,2020/2021,2. del-Liga za prvaka,9,http://www.kzs.si/incl?id=114&game_id=5398165&league_id=undefined&season_id=119375
3306,2020/2021,2. del-Liga za prvaka,9,http://www.kzs.si/incl?id=114&game_id=5398167&league_id=undefined&season_id=119375
3307,2020/2021,2. del-Liga za prvaka,9,http://www.kzs.si/incl?id=114&game_id=5398169&league_id=undefined&season_id=119375
3308,2020/2021,3. del,1,http://www.kzs.si/incl?id=114&game_id=5440101&league_id=undefined&season_id=119375
3309,2020/2021,3. del,1,http://www.kzs.si/incl?id=114&game_id=5440103&league_id=undefined&season_id=119375
3310,2020/2021,3. del,1,http://www.kzs.si/incl?id=114&game_id=5440105&league_id=undefined&season_id=119375
3311,2020/2021,3. del,1,http://www.kzs.si/incl?id=114&game_id=5440107&league_id=undefined&season_id=119375
3312,2020/2021,3. del,1,http://www.kzs.si/incl?id=114&game_id=5444071&league_id=undefined&season_id=119375
3313,2020/2021,3. del,1,http://www.kzs.si/incl?id=114&game_id=5444073&league_id=undefined&season_id=119375
3314,2020/2021,3. del,1,http://www.kzs.si/incl?id=114&game_id=5448047&league_id=undefined&season_id=119375
3315,2020/2021,3. del,2,http://www.kzs.si/incl?id=114&game_id=5440109&league_id=undefined&season_id=119375
3316,2020/2021,3. del,2,http://www.kzs.si/incl?id=114&game_id=5440111&league_id=undefined&season_id=119375
3317,2020/2021,3. del,2,http://www.kzs.si/incl?id=114&game_id=5440113&league_id=undefined&season_id=119375
3318,2020/2021,3. del,2,http://www.kzs.si/incl?id=114&game_id=5440115&league_id=undefined&season_id=119375
3319,2020/2021,3. del,2,http://www.kzs.si/incl?id=114&game_id=5444075&league_id=undefined&season_id=119375
3320,2020/2021,3. del,2,http://www.kzs.si/incl?id=114&game_id=5444077&league_id=undefined&season_id=119375
3321,2020/2021,3. del,2,http://www.kzs.si/incl?id=114&game_id=5448049&league_id=undefined&season_id=119375
3322,2020/2021,3. del,3,http://www.kzs.si/incl?id=114&game_id=5440119&league_id=undefined&season_id=119375
3323,2020/2021,3. del,3,http://www.kzs.si/incl?id=114&game_id=5440123&league_id=undefined&season_id=119375
3324,2020/2021,3. del,3,http://www.kzs.si/incl?id=114&game_id=5444081&league_id=undefined&season_id=119375
3325,2020/2021,3. del,3,http://www.kzs.si/incl?id=114&game_id=5448051&league_id=undefined&season_id=119375
3326,2020/2021,3. del-Finale,1,http://www.kzs.si/incl?id=114&game_id=5448047&league_id=undefined&season_id=119375
3327,2020/2021,3. del-Finale,2,http://www.kzs.si/incl?id=114&game_id=5448049&league_id=undefined&season_id=119375
3328,2020/2021,3. del-Finale,3,http://www.kzs.si/incl?id=114&game_id=5448051&league_id=undefined&season_id=119375
3329,2020/2021,3. del-Polfinale,1,http://www.kzs.si/incl?id=114&game_id=5444071&league_id=undefined&season_id=119375
3330,2020/2021,3. del-Polfinale,1,http://www.kzs.si/incl?id=114&game_id=5444073&league_id=undefined&season_id=119375
3331,2020/2021,3. del-Polfinale,2,http://www.kzs.si/incl?id=114&game_id=5444075&league_id=undefined&season_id=119375
3332,2020/2021,3. del-Polfinale,2,http://www.kzs.si/incl?id=114&game_id=5444077&league_id=undefined&season_id=119375
3333,2020/2021,3. del-Polfinale,3,http://www.kzs.si/incl?id=114&game_id=5444081&league_id=undefined&season_id=119375
3334,2020/2021,3. del-Četrtfinale,1,http://www.kzs.si/incl?id=114&game_id=5440101&league_id=undefined&season_id=119375
3335,2020/2021,3. del-Četrtfinale,1,http://www.kzs.si/incl?id=114&game_id=5440103&league_id=undefined&season_id=119375
3336,2020/2021,3. del-Četrtfinale,1,http://www.kzs.si/incl?id=114&game_id=5440105&league_id=undefined&season_id=119375
3337,2020/2021,3. del-Četrtfinale,1,http://www.kzs.si/incl?id=114&game_id=5440107&league_id=undefined&season_id=119375
3338,2020/2021,3. del-Četrtfinale,2,http://www.kzs.si/incl?id=114&game_id=5440109&league_id=undefined&season_id=119375
3339,2020/2021,3. del-Četrtfinale,2,http://www.kzs.si/incl?id=114&game_id=5440111&league_id=undefined&season_id=119375
3340,2020/2021,3. del-Četrtfinale,2,http://www.kzs.si/incl?id=114&game_id=5440113&league_id=undefined&season_id=119375
3341,2020/2021,3. del-Četrtfinale,2,http://www.kzs.si/incl?id=114&game_id=5440115&league_id=undefined&season_id=119375
3342,2020/2021,3. del-Četrtfinale,3,http://www.kzs.si/incl?id=114&game_id=5440119&league_id=undefined&season_id=119375
3343,2020/2021,3. del-Četrtfinale,3,http://www.kzs.si/incl?id=114&game_id=5440123&league_id=undefined&season_id=119375
3344,2021/2022,1. del,1,http://www.kzs.si/incl?id=114&game_id=5523001&league_id=undefined&season_id=122569
3345,2021/2022,1. del,1,http://www.kzs.si/incl?id=114&game_id=5523003&league_id=undefined&season_id=122569
3346,2021/2022,1. del,1,http://www.kzs.si/incl?id=114&game_id=5523005&league_id=undefined&season_id=122569
3347,2021/2022,1. del,1,http://www.kzs.si/incl?id=114&game_id=5523007&league_id=undefined&season_id=122569
3348,2021/2022,1. del,1,http://www.kzs.si/incl?id=114&game_id=5523009&league_id=undefined&season_id=122569
3349,2021/2022,1. del,10,http://www.kzs.si/incl?id=114&game_id=5523091&league_id=undefined&season_id=122569
3350,2021/2022,1. del,10,http://www.kzs.si/incl?id=114&game_id=5523093&league_id=undefined&season_id=122569
