,season,part,href
0,2021/2022,Regular Season,https://vtb-league.com/en/game/4611225#stat
1,2021/2022,Regular Season,https://vtb-league.com/en/game/4611219#stat
2,2021/2022,Regular Season,https://vtb-league.com/en/game/4611223#stat
3,2021/2022,Regular Season,https://vtb-league.com/en/game/4611227#stat
4,2021/2022,Regular Season,https://vtb-league.com/en/game/4611337#stat
5,2021/2022,Regular Season,https://vtb-league.com/en/game/4611221#stat
6,2021/2022,Regular Season,https://vtb-league.com/en/game/4611213#stat
7,2021/2022,Regular Season,https://vtb-league.com/en/game/4611217#stat
8,2021/2022,Regular Season,https://vtb-league.com/en/game/4611215#stat
9,2021/2022,Regular Season,https://vtb-league.com/en/game/4611187#stat
10,2021/2022,Regular Season,https://vtb-league.com/en/game/4611159#stat
11,2021/2022,Regular Season,https://vtb-league.com/en/game/4611207#stat
12,2021/2022,Regular Season,https://vtb-league.com/en/game/4611201#stat
13,2021/2022,Regular Season,https://vtb-league.com/en/game/4611199#stat
14,2021/2022,Regular Season,https://vtb-league.com/en/game/4611197#stat
15,2021/2022,Regular Season,https://vtb-league.com/en/game/4611189#stat
16,2021/2022,Regular Season,https://vtb-league.com/en/game/4611193#stat
17,2021/2022,Regular Season,https://vtb-league.com/en/game/4611185#stat
18,2021/2022,Regular Season,https://vtb-league.com/en/game/4611181#stat
19,2021/2022,Regular Season,https://vtb-league.com/en/game/4611175#stat
20,2021/2022,Regular Season,https://vtb-league.com/en/game/4611169#stat
21,2021/2022,Regular Season,https://vtb-league.com/en/game/4611167#stat
22,2021/2022,Regular Season,https://vtb-league.com/en/game/4611163#stat
23,2021/2022,Regular Season,https://vtb-league.com/en/game/4611165#stat
24,2021/2022,Regular Season,https://vtb-league.com/en/game/4611095#stat
25,2021/2022,Regular Season,https://vtb-league.com/en/game/4611105#stat
26,2021/2022,Regular Season,https://vtb-league.com/en/game/4611161#stat
27,2021/2022,Regular Season,https://vtb-league.com/en/game/4611157#stat
28,2021/2022,Regular Season,https://vtb-league.com/en/game/4611155#stat
29,2021/2022,Regular Season,https://vtb-league.com/en/game/4611153#stat
30,2021/2022,Regular Season,https://vtb-league.com/en/game/4611149#stat
31,2021/2022,Regular Season,https://vtb-league.com/en/game/4611147#stat
32,2021/2022,Regular Season,https://vtb-league.com/en/game/4611145#stat
33,2021/2022,Regular Season,https://vtb-league.com/en/game/4611143#stat
34,2021/2022,Regular Season,https://vtb-league.com/en/game/4611151#stat
35,2021/2022,Regular Season,https://vtb-league.com/en/game/4611209#stat
36,2021/2022,Regular Season,https://vtb-league.com/en/game/4611139#stat
37,2021/2022,Regular Season,https://vtb-league.com/en/game/4611137#stat
38,2021/2022,Regular Season,https://vtb-league.com/en/game/4611237#stat
39,2021/2022,Regular Season,https://vtb-league.com/en/game/4611135#stat
40,2021/2022,Regular Season,https://vtb-league.com/en/game/4611133#stat
41,2021/2022,Regular Season,https://vtb-league.com/en/game/4611121#stat
42,2021/2022,Regular Season,https://vtb-league.com/en/game/4611129#stat
43,2021/2022,Regular Season,https://vtb-league.com/en/game/4611127#stat
44,2021/2022,Regular Season,https://vtb-league.com/en/game/4611125#stat
45,2021/2022,Regular Season,https://vtb-league.com/en/game/4611123#stat
46,2021/2022,Regular Season,https://vtb-league.com/en/game/4611119#stat
47,2021/2022,Regular Season,https://vtb-league.com/en/game/4611117#stat
48,2021/2022,Regular Season,https://vtb-league.com/en/game/4611113#stat
49,2021/2022,Regular Season,https://vtb-league.com/en/game/4611115#stat
50,2021/2022,Regular Season,https://vtb-league.com/en/game/4611111#stat
51,2021/2022,Regular Season,https://vtb-league.com/en/game/4611109#stat
52,2021/2022,Regular Season,https://vtb-league.com/en/game/4611141#stat
53,2021/2022,Regular Season,https://vtb-league.com/en/game/4611103#stat
54,2021/2022,Regular Season,https://vtb-league.com/en/game/4611107#stat
55,2021/2022,Regular Season,https://vtb-league.com/en/game/4611101#stat
56,2021/2022,Regular Season,https://vtb-league.com/en/game/4611097#stat
57,2021/2022,Regular Season,https://vtb-league.com/en/game/4611099#stat
58,2021/2022,Regular Season,https://vtb-league.com/en/game/4611093#stat
59,2021/2022,Regular Season,https://vtb-league.com/en/game/4611089#stat
60,2021/2022,Regular Season,https://vtb-league.com/en/game/4611091#stat
61,2021/2022,Regular Season,https://vtb-league.com/en/game/4611087#stat
62,2021/2022,Regular Season,https://vtb-league.com/en/game/4611085#stat
63,2021/2022,Regular Season,https://vtb-league.com/en/game/4611083#stat
64,2021/2022,Regular Season,https://vtb-league.com/en/game/4611075#stat
65,2021/2022,Regular Season,https://vtb-league.com/en/game/4611079#stat
66,2021/2022,Regular Season,https://vtb-league.com/en/game/4611077#stat
67,2021/2022,Regular Season,https://vtb-league.com/en/game/4611081#stat
68,2021/2022,Regular Season,https://vtb-league.com/en/game/4611073#stat
69,2021/2022,Regular Season,https://vtb-league.com/en/game/4611071#stat
70,2021/2022,Regular Season,https://vtb-league.com/en/game/4611069#stat
71,2021/2022,Regular Season,https://vtb-league.com/en/game/4611067#stat
72,2021/2022,Regular Season,https://vtb-league.com/en/game/4611063#stat
73,2021/2022,Regular Season,https://vtb-league.com/en/game/4611065#stat
74,2021/2022,Regular Season,https://vtb-league.com/en/game/4611061#stat
75,2021/2022,Regular Season,https://vtb-league.com/en/game/4623707#stat
76,2021/2022,Regular Season,https://vtb-league.com/en/game/4623705#stat
77,2020/2021,Playoff,https://vtb-league.com/en/game/4571533#stat
78,2020/2021,Playoff,https://vtb-league.com/en/game/4571531#stat
79,2020/2021,Playoff,https://vtb-league.com/en/game/4571529#stat
80,2020/2021,Playoff,https://vtb-league.com/en/game/4568561#stat
81,2020/2021,Playoff,https://vtb-league.com/en/game/4568463#stat
82,2020/2021,Playoff,https://vtb-league.com/en/game/4568559#stat
83,2020/2021,Playoff,https://vtb-league.com/en/game/4568461#stat
84,2020/2021,Playoff,https://vtb-league.com/en/game/4568557#stat
85,2020/2021,Playoff,https://vtb-league.com/en/game/4568459#stat
86,2020/2021,Playoff,https://vtb-league.com/en/game/4568555#stat
87,2020/2021,Playoff,https://vtb-league.com/en/game/4560387#stat
88,2020/2021,Playoff,https://vtb-league.com/en/game/4560165#stat
89,2020/2021,Playoff,https://vtb-league.com/en/game/4560169#stat
90,2020/2021,Playoff,https://vtb-league.com/en/game/4560163#stat
91,2020/2021,Playoff,https://vtb-league.com/en/game/4560167#stat
92,2020/2021,Playoff,https://vtb-league.com/en/game/4560155#stat
93,2020/2021,Playoff,https://vtb-league.com/en/game/4560159#stat
94,2020/2021,Playoff,https://vtb-league.com/en/game/4560161#stat
95,2020/2021,Playoff,https://vtb-league.com/en/game/4560151#stat
96,2020/2021,Regular Season,https://vtb-league.com/en/game/4386963#stat
97,2020/2021,Regular Season,https://vtb-league.com/en/game/4387213#stat
98,2020/2021,Regular Season,https://vtb-league.com/en/game/4387211#stat
99,2020/2021,Regular Season,https://vtb-league.com/en/game/4387019#stat
100,2020/2021,Regular Season,https://vtb-league.com/en/game/4386959#stat
101,2020/2021,Regular Season,https://vtb-league.com/en/game/4387059#stat
102,2020/2021,Regular Season,https://vtb-league.com/en/game/4387175#stat
103,2020/2021,Regular Season,https://vtb-league.com/en/game/4387217#stat
104,2020/2021,Regular Season,https://vtb-league.com/en/game/4386965#stat
105,2020/2021,Regular Season,https://vtb-league.com/en/game/4387187#stat
106,2020/2021,Regular Season,https://vtb-league.com/en/game/4387207#stat
107,2020/2021,Regular Season,https://vtb-league.com/en/game/4387203#stat
108,2020/2021,Regular Season,https://vtb-league.com/en/game/4387201#stat
109,2020/2021,Regular Season,https://vtb-league.com/en/game/4386933#stat
110,2020/2021,Regular Season,https://vtb-league.com/en/game/4387199#stat
111,2020/2021,Regular Season,https://vtb-league.com/en/game/4387209#stat
112,2020/2021,Regular Season,https://vtb-league.com/en/game/4387197#stat
113,2020/2021,Regular Season,https://vtb-league.com/en/game/4387155#stat
114,2020/2021,Regular Season,https://vtb-league.com/en/game/4387195#stat
115,2020/2021,Regular Season,https://vtb-league.com/en/game/4387193#stat
116,2020/2021,Regular Season,https://vtb-league.com/en/game/4387215#stat
117,2020/2021,Regular Season,https://vtb-league.com/en/game/4387191#stat
118,2020/2021,Regular Season,https://vtb-league.com/en/game/4387219#stat
119,2020/2021,Regular Season,https://vtb-league.com/en/game/4387181#stat
120,2020/2021,Regular Season,https://vtb-league.com/en/game/4387179#stat
121,2020/2021,Regular Season,https://vtb-league.com/en/game/4387177#stat
122,2020/2021,Regular Season,https://vtb-league.com/en/game/4387167#stat
123,2020/2021,Regular Season,https://vtb-league.com/en/game/4387169#stat
124,2020/2021,Regular Season,https://vtb-league.com/en/game/4387171#stat
125,2020/2021,Regular Season,https://vtb-league.com/en/game/4387173#stat
126,2020/2021,Regular Season,https://vtb-league.com/en/game/4387159#stat
127,2020/2021,Regular Season,https://vtb-league.com/en/game/4387165#stat
128,2020/2021,Regular Season,https://vtb-league.com/en/game/4387185#stat
129,2020/2021,Regular Season,https://vtb-league.com/en/game/4387163#stat
130,2020/2021,Regular Season,https://vtb-league.com/en/game/4387161#stat
131,2020/2021,Regular Season,https://vtb-league.com/en/game/4387157#stat
132,2020/2021,Regular Season,https://vtb-league.com/en/game/4387151#stat
133,2020/2021,Regular Season,https://vtb-league.com/en/game/4387085#stat
134,2020/2021,Regular Season,https://vtb-league.com/en/game/4387065#stat
135,2020/2021,Regular Season,https://vtb-league.com/en/game/4386967#stat
136,2020/2021,Regular Season,https://vtb-league.com/en/game/4387153#stat
137,2020/2021,Regular Season,https://vtb-league.com/en/game/4387147#stat
138,2020/2021,Regular Season,https://vtb-league.com/en/game/4387145#stat
139,2020/2021,Regular Season,https://vtb-league.com/en/game/4387143#stat
140,2020/2021,Regular Season,https://vtb-league.com/en/game/4387149#stat
141,2020/2021,Regular Season,https://vtb-league.com/en/game/4387139#stat
142,2020/2021,Regular Season,https://vtb-league.com/en/game/4387141#stat
143,2020/2021,Regular Season,https://vtb-league.com/en/game/4386951#stat
144,2020/2021,Regular Season,https://vtb-league.com/en/game/4387137#stat
145,2020/2021,Regular Season,https://vtb-league.com/en/game/4387135#stat
146,2020/2021,Regular Season,https://vtb-league.com/en/game/4387125#stat
147,2020/2021,Regular Season,https://vtb-league.com/en/game/4387045#stat
148,2020/2021,Regular Season,https://vtb-league.com/en/game/4387131#stat
149,2020/2021,Regular Season,https://vtb-league.com/en/game/4387127#stat
150,2020/2021,Regular Season,https://vtb-league.com/en/game/4386981#stat
151,2020/2021,Regular Season,https://vtb-league.com/en/game/4386953#stat
152,2020/2021,Regular Season,https://vtb-league.com/en/game/4387123#stat
153,2020/2021,Regular Season,https://vtb-league.com/en/game/4387057#stat
154,2020/2021,Regular Season,https://vtb-league.com/en/game/4386969#stat
155,2020/2021,Regular Season,https://vtb-league.com/en/game/4387115#stat
156,2020/2021,Regular Season,https://vtb-league.com/en/game/4387119#stat
157,2020/2021,Regular Season,https://vtb-league.com/en/game/4387117#stat
158,2020/2021,Regular Season,https://vtb-league.com/en/game/4387113#stat
159,2020/2021,Regular Season,https://vtb-league.com/en/game/4387109#stat
160,2020/2021,Regular Season,https://vtb-league.com/en/game/4387107#stat
161,2020/2021,Regular Season,https://vtb-league.com/en/game/4387111#stat
162,2020/2021,Regular Season,https://vtb-league.com/en/game/4387105#stat
163,2020/2021,Regular Season,https://vtb-league.com/en/game/4386999#stat
164,2020/2021,Regular Season,https://vtb-league.com/en/game/4387003#stat
165,2020/2021,Regular Season,https://vtb-league.com/en/game/4387103#stat
166,2020/2021,Regular Season,https://vtb-league.com/en/game/4387099#stat
167,2020/2021,Regular Season,https://vtb-league.com/en/game/4386979#stat
168,2020/2021,Regular Season,https://vtb-league.com/en/game/4387093#stat
169,2020/2021,Regular Season,https://vtb-league.com/en/game/4386957#stat
170,2020/2021,Regular Season,https://vtb-league.com/en/game/4386943#stat
171,2020/2021,Regular Season,https://vtb-league.com/en/game/4387189#stat
172,2020/2021,Regular Season,https://vtb-league.com/en/game/4387089#stat
173,2020/2021,Regular Season,https://vtb-league.com/en/game/4387087#stat
174,2020/2021,Regular Season,https://vtb-league.com/en/game/4387091#stat
175,2020/2021,Regular Season,https://vtb-league.com/en/game/4387083#stat
176,2020/2021,Regular Season,https://vtb-league.com/en/game/4387081#stat
177,2020/2021,Regular Season,https://vtb-league.com/en/game/4387079#stat
178,2020/2021,Regular Season,https://vtb-league.com/en/game/4387075#stat
179,2020/2021,Regular Season,https://vtb-league.com/en/game/4387077#stat
180,2020/2021,Regular Season,https://vtb-league.com/en/game/4387073#stat
181,2020/2021,Regular Season,https://vtb-league.com/en/game/4387071#stat
182,2020/2021,Regular Season,https://vtb-league.com/en/game/4387133#stat
183,2020/2021,Regular Season,https://vtb-league.com/en/game/4387067#stat
184,2020/2021,Regular Season,https://vtb-league.com/en/game/4387063#stat
185,2020/2021,Regular Season,https://vtb-league.com/en/game/4387061#stat
186,2020/2021,Regular Season,https://vtb-league.com/en/game/4387069#stat
187,2020/2021,Regular Season,https://vtb-league.com/en/game/4387129#stat
188,2020/2021,Regular Season,https://vtb-league.com/en/game/4387055#stat
189,2020/2021,Regular Season,https://vtb-league.com/en/game/4387051#stat
190,2020/2021,Regular Season,https://vtb-league.com/en/game/4387053#stat
191,2020/2021,Regular Season,https://vtb-league.com/en/game/4387049#stat
192,2020/2021,Regular Season,https://vtb-league.com/en/game/4387025#stat
193,2020/2021,Regular Season,https://vtb-league.com/en/game/4387097#stat
194,2020/2021,Regular Season,https://vtb-league.com/en/game/4387047#stat
195,2020/2021,Regular Season,https://vtb-league.com/en/game/4387043#stat
196,2020/2021,Regular Season,https://vtb-league.com/en/game/4387039#stat
197,2020/2021,Regular Season,https://vtb-league.com/en/game/4387041#stat
198,2020/2021,Regular Season,https://vtb-league.com/en/game/4387095#stat
199,2020/2021,Regular Season,https://vtb-league.com/en/game/4386949#stat
200,2020/2021,Regular Season,https://vtb-league.com/en/game/4387035#stat
201,2020/2021,Regular Season,https://vtb-league.com/en/game/4387037#stat
202,2020/2021,Regular Season,https://vtb-league.com/en/game/4387029#stat
203,2020/2021,Regular Season,https://vtb-league.com/en/game/4387027#stat
204,2020/2021,Regular Season,https://vtb-league.com/en/game/4387031#stat
205,2020/2021,Regular Season,https://vtb-league.com/en/game/4387033#stat
206,2020/2021,Regular Season,https://vtb-league.com/en/game/4387023#stat
207,2020/2021,Regular Season,https://vtb-league.com/en/game/4386997#stat
208,2020/2021,Regular Season,https://vtb-league.com/en/game/4387021#stat
209,2020/2021,Regular Season,https://vtb-league.com/en/game/4387015#stat
210,2020/2021,Regular Season,https://vtb-league.com/en/game/4387017#stat
211,2020/2021,Regular Season,https://vtb-league.com/en/game/4387009#stat
212,2020/2021,Regular Season,https://vtb-league.com/en/game/4387011#stat
213,2020/2021,Regular Season,https://vtb-league.com/en/game/4387013#stat
214,2020/2021,Regular Season,https://vtb-league.com/en/game/4386985#stat
215,2020/2021,Regular Season,https://vtb-league.com/en/game/4387005#stat
216,2020/2021,Regular Season,https://vtb-league.com/en/game/4387007#stat
217,2020/2021,Regular Season,https://vtb-league.com/en/game/4387001#stat
218,2020/2021,Regular Season,https://vtb-league.com/en/game/4386993#stat
219,2020/2021,Regular Season,https://vtb-league.com/en/game/4386995#stat
220,2020/2021,Regular Season,https://vtb-league.com/en/game/4386989#stat
221,2020/2021,Regular Season,https://vtb-league.com/en/game/4386987#stat
222,2020/2021,Regular Season,https://vtb-league.com/en/game/4386939#stat
223,2020/2021,Regular Season,https://vtb-league.com/en/game/4386983#stat
224,2020/2021,Regular Season,https://vtb-league.com/en/game/4386991#stat
225,2020/2021,Regular Season,https://vtb-league.com/en/game/4386975#stat
226,2020/2021,Regular Season,https://vtb-league.com/en/game/4386973#stat
227,2020/2021,Regular Season,https://vtb-league.com/en/game/4386971#stat
228,2020/2021,Regular Season,https://vtb-league.com/en/game/4386977#stat
229,2020/2021,Regular Season,https://vtb-league.com/en/game/4387183#stat
230,2020/2021,Regular Season,https://vtb-league.com/en/game/4386961#stat
231,2020/2021,Regular Season,https://vtb-league.com/en/game/4386947#stat
232,2020/2021,Regular Season,https://vtb-league.com/en/game/4387101#stat
233,2020/2021,Regular Season,https://vtb-league.com/en/game/4386955#stat
234,2020/2021,Regular Season,https://vtb-league.com/en/game/4386945#stat
235,2020/2021,Regular Season,https://vtb-league.com/en/game/4386917#stat
236,2020/2021,Regular Season,https://vtb-league.com/en/game/4386941#stat
237,2020/2021,Regular Season,https://vtb-league.com/en/game/4386935#stat
238,2020/2021,Regular Season,https://vtb-league.com/en/game/4387205#stat
239,2020/2021,Regular Season,https://vtb-league.com/en/game/4386929#stat
240,2020/2021,Regular Season,https://vtb-league.com/en/game/4386927#stat
241,2020/2021,Regular Season,https://vtb-league.com/en/game/4386925#stat
242,2020/2021,Regular Season,https://vtb-league.com/en/game/4386923#stat
243,2020/2021,Regular Season,https://vtb-league.com/en/game/4386931#stat
244,2020/2021,Regular Season,https://vtb-league.com/en/game/4386921#stat
245,2020/2021,Regular Season,https://vtb-league.com/en/game/4386937#stat
246,2020/2021,Regular Season,https://vtb-league.com/en/game/4387121#stat
247,2020/2021,Regular Season,https://vtb-league.com/en/game/4386919#stat
248,2020/2021,Regular Season,https://vtb-league.com/en/game/4386915#stat
249,2020/2021,Regular Season,https://vtb-league.com/en/game/4386911#stat
250,2020/2021,Regular Season,https://vtb-league.com/en/game/4386913#stat
251,2020/2021,Regular Season,https://vtb-league.com/en/game/4386909#stat
252,2019/2020,Regular Season,https://vtb-league.com/en/game/4009475#stat
253,2019/2020,Regular Season,https://vtb-league.com/en/game/4009473#stat
254,2019/2020,Regular Season,https://vtb-league.com/en/game/4009471#stat
255,2019/2020,Regular Season,https://vtb-league.com/en/game/4009467#stat
256,2019/2020,Regular Season,https://vtb-league.com/en/game/4009469#stat
257,2019/2020,Regular Season,https://vtb-league.com/en/game/4009463#stat
258,2019/2020,Regular Season,https://vtb-league.com/en/game/4009465#stat
259,2019/2020,Regular Season,https://vtb-league.com/en/game/4009459#stat
260,2019/2020,Regular Season,https://vtb-league.com/en/game/4009461#stat
261,2019/2020,Regular Season,https://vtb-league.com/en/game/4009455#stat
262,2019/2020,Regular Season,https://vtb-league.com/en/game/4009457#stat
263,2019/2020,Regular Season,https://vtb-league.com/en/game/4009453#stat
264,2019/2020,Regular Season,https://vtb-league.com/en/game/4009451#stat
265,2019/2020,Regular Season,https://vtb-league.com/en/game/4009449#stat
266,2019/2020,Regular Season,https://vtb-league.com/en/game/4009447#stat
267,2019/2020,Regular Season,https://vtb-league.com/en/game/4009445#stat
268,2019/2020,Regular Season,https://vtb-league.com/en/game/4009443#stat
269,2019/2020,Regular Season,https://vtb-league.com/en/game/4009441#stat
270,2019/2020,Regular Season,https://vtb-league.com/en/game/4009439#stat
271,2019/2020,Regular Season,https://vtb-league.com/en/game/4009435#stat
272,2019/2020,Regular Season,https://vtb-league.com/en/game/4009437#stat
273,2019/2020,Regular Season,https://vtb-league.com/en/game/4009433#stat
274,2019/2020,Regular Season,https://vtb-league.com/en/game/4009429#stat
275,2019/2020,Regular Season,https://vtb-league.com/en/game/4009431#stat
276,2019/2020,Regular Season,https://vtb-league.com/en/game/4009425#stat
277,2019/2020,Regular Season,https://vtb-league.com/en/game/4009427#stat
278,2019/2020,Regular Season,https://vtb-league.com/en/game/4009423#stat
279,2019/2020,Regular Season,https://vtb-league.com/en/game/4009415#stat
280,2019/2020,Regular Season,https://vtb-league.com/en/game/4009419#stat
281,2019/2020,Regular Season,https://vtb-league.com/en/game/4009421#stat
282,2019/2020,Regular Season,https://vtb-league.com/en/game/4009417#stat
283,2019/2020,Regular Season,https://vtb-league.com/en/game/4009413#stat
284,2019/2020,Regular Season,https://vtb-league.com/en/game/4009411#stat
285,2019/2020,Regular Season,https://vtb-league.com/en/game/4009407#stat
286,2019/2020,Regular Season,https://vtb-league.com/en/game/4009409#stat
287,2019/2020,Regular Season,https://vtb-league.com/en/game/4009405#stat
288,2019/2020,Regular Season,https://vtb-league.com/en/game/4009401#stat
289,2019/2020,Regular Season,https://vtb-league.com/en/game/4009399#stat
290,2019/2020,Regular Season,https://vtb-league.com/en/game/4009403#stat
291,2019/2020,Regular Season,https://vtb-league.com/en/game/4009397#stat
292,2019/2020,Regular Season,https://vtb-league.com/en/game/4009395#stat
293,2019/2020,Regular Season,https://vtb-league.com/en/game/4009393#stat
294,2019/2020,Regular Season,https://vtb-league.com/en/game/4009391#stat
295,2019/2020,Regular Season,https://vtb-league.com/en/game/4009389#stat
296,2019/2020,Regular Season,https://vtb-league.com/en/game/4009387#stat
297,2019/2020,Regular Season,https://vtb-league.com/en/game/4009385#stat
298,2019/2020,Regular Season,https://vtb-league.com/en/game/4009383#stat
299,2019/2020,Regular Season,https://vtb-league.com/en/game/4009381#stat
300,2019/2020,Regular Season,https://vtb-league.com/en/game/4009491#stat
301,2019/2020,Regular Season,https://vtb-league.com/en/game/4009379#stat
302,2019/2020,Regular Season,https://vtb-league.com/en/game/4009377#stat
303,2019/2020,Regular Season,https://vtb-league.com/en/game/4009375#stat
304,2019/2020,Regular Season,https://vtb-league.com/en/game/4009373#stat
305,2019/2020,Regular Season,https://vtb-league.com/en/game/4009371#stat
306,2019/2020,Regular Season,https://vtb-league.com/en/game/4009367#stat
307,2019/2020,Regular Season,https://vtb-league.com/en/game/4009369#stat
308,2019/2020,Regular Season,https://vtb-league.com/en/game/4009365#stat
309,2019/2020,Regular Season,https://vtb-league.com/en/game/4009363#stat
310,2019/2020,Regular Season,https://vtb-league.com/en/game/4009361#stat
311,2019/2020,Regular Season,https://vtb-league.com/en/game/4009359#stat
312,2019/2020,Regular Season,https://vtb-league.com/en/game/4009357#stat
313,2019/2020,Regular Season,https://vtb-league.com/en/game/4009355#stat
314,2019/2020,Regular Season,https://vtb-league.com/en/game/4009353#stat
315,2019/2020,Regular Season,https://vtb-league.com/en/game/4009351#stat
316,2019/2020,Regular Season,https://vtb-league.com/en/game/4009347#stat
317,2019/2020,Regular Season,https://vtb-league.com/en/game/4009345#stat
318,2019/2020,Regular Season,https://vtb-league.com/en/game/4009349#stat
319,2019/2020,Regular Season,https://vtb-league.com/en/game/4009343#stat
320,2019/2020,Regular Season,https://vtb-league.com/en/game/4009341#stat
321,2019/2020,Regular Season,https://vtb-league.com/en/game/4009337#stat
322,2019/2020,Regular Season,https://vtb-league.com/en/game/4009339#stat
323,2019/2020,Regular Season,https://vtb-league.com/en/game/4009335#stat
324,2019/2020,Regular Season,https://vtb-league.com/en/game/4009333#stat
325,2019/2020,Regular Season,https://vtb-league.com/en/game/4009329#stat
326,2019/2020,Regular Season,https://vtb-league.com/en/game/4009325#stat
327,2019/2020,Regular Season,https://vtb-league.com/en/game/4009331#stat
328,2019/2020,Regular Season,https://vtb-league.com/en/game/4009327#stat
329,2019/2020,Regular Season,https://vtb-league.com/en/game/4009321#stat
330,2019/2020,Regular Season,https://vtb-league.com/en/game/4009323#stat
331,2019/2020,Regular Season,https://vtb-league.com/en/game/4009315#stat
332,2019/2020,Regular Season,https://vtb-league.com/en/game/4009319#stat
333,2019/2020,Regular Season,https://vtb-league.com/en/game/4009313#stat
334,2019/2020,Regular Season,https://vtb-league.com/en/game/4009317#stat
335,2019/2020,Regular Season,https://vtb-league.com/en/game/4009311#stat
336,2019/2020,Regular Season,https://vtb-league.com/en/game/4009309#stat
337,2019/2020,Regular Season,https://vtb-league.com/en/game/4009307#stat
338,2019/2020,Regular Season,https://vtb-league.com/en/game/4009301#stat
339,2019/2020,Regular Season,https://vtb-league.com/en/game/4009305#stat
340,2019/2020,Regular Season,https://vtb-league.com/en/game/4009303#stat
341,2019/2020,Regular Season,https://vtb-league.com/en/game/4009299#stat
342,2019/2020,Regular Season,https://vtb-league.com/en/game/4009291#stat
343,2019/2020,Regular Season,https://vtb-league.com/en/game/4009297#stat
344,2019/2020,Regular Season,https://vtb-league.com/en/game/4009295#stat
345,2019/2020,Regular Season,https://vtb-league.com/en/game/4009293#stat
346,2019/2020,Regular Season,https://vtb-league.com/en/game/4009289#stat
347,2019/2020,Regular Season,https://vtb-league.com/en/game/4009287#stat
348,2019/2020,Regular Season,https://vtb-league.com/en/game/4009285#stat
349,2019/2020,Regular Season,https://vtb-league.com/en/game/4009283#stat
350,2019/2020,Regular Season,https://vtb-league.com/en/game/4009279#stat
351,2019/2020,Regular Season,https://vtb-league.com/en/game/4009281#stat
352,2019/2020,Regular Season,https://vtb-league.com/en/game/4009275#stat
353,2019/2020,Regular Season,https://vtb-league.com/en/game/4009277#stat
354,2019/2020,Regular Season,https://vtb-league.com/en/game/4009273#stat
355,2019/2020,Regular Season,https://vtb-league.com/en/game/4009271#stat
356,2019/2020,Regular Season,https://vtb-league.com/en/game/4009269#stat
357,2019/2020,Regular Season,https://vtb-league.com/en/game/4009263#stat
358,2019/2020,Regular Season,https://vtb-league.com/en/game/4009265#stat
359,2019/2020,Regular Season,https://vtb-league.com/en/game/4009267#stat
360,2019/2020,Regular Season,https://vtb-league.com/en/game/4009261#stat
361,2019/2020,Regular Season,https://vtb-league.com/en/game/4009259#stat
362,2019/2020,Regular Season,https://vtb-league.com/en/game/4009257#stat
363,2019/2020,Regular Season,https://vtb-league.com/en/game/4009253#stat
364,2019/2020,Regular Season,https://vtb-league.com/en/game/4009251#stat
365,2019/2020,Regular Season,https://vtb-league.com/en/game/4009255#stat
366,2019/2020,Regular Season,https://vtb-league.com/en/game/4009249#stat
367,2019/2020,Regular Season,https://vtb-league.com/en/game/4009247#stat
368,2019/2020,Regular Season,https://vtb-league.com/en/game/4009245#stat
369,2019/2020,Regular Season,https://vtb-league.com/en/game/4009243#stat
370,2019/2020,Regular Season,https://vtb-league.com/en/game/4009241#stat
371,2019/2020,Regular Season,https://vtb-league.com/en/game/4009239#stat
372,2019/2020,Regular Season,https://vtb-league.com/en/game/4009237#stat
373,2018/2019,Playoff,https://vtb-league.com/en/game/3947697#stat
374,2018/2019,Playoff,https://vtb-league.com/en/game/3947695#stat
375,2018/2019,Playoff,https://vtb-league.com/en/game/3947693#stat
376,2018/2019,Playoff,https://vtb-league.com/en/game/3947689#stat
377,2018/2019,Playoff,https://vtb-league.com/en/game/3947677#stat
378,2018/2019,Playoff,https://vtb-league.com/en/game/3947687#stat
379,2018/2019,Playoff,https://vtb-league.com/en/game/3947675#stat
380,2018/2019,Playoff,https://vtb-league.com/en/game/3947685#stat
381,2018/2019,Playoff,https://vtb-league.com/en/game/3947673#stat
382,2018/2019,Playoff,https://vtb-league.com/en/game/3947683#stat
383,2018/2019,Playoff,https://vtb-league.com/en/game/3947559#stat
384,2018/2019,Playoff,https://vtb-league.com/en/game/3947553#stat
385,2018/2019,Playoff,https://vtb-league.com/en/game/3947551#stat
386,2018/2019,Playoff,https://vtb-league.com/en/game/3947549#stat
387,2018/2019,Playoff,https://vtb-league.com/en/game/3947547#stat
388,2018/2019,Playoff,https://vtb-league.com/en/game/3947545#stat
389,2018/2019,Playoff,https://vtb-league.com/en/game/3947543#stat
390,2018/2019,Playoff,https://vtb-league.com/en/game/3947541#stat
391,2018/2019,Playoff,https://vtb-league.com/en/game/3947539#stat
392,2018/2019,Playoff,https://vtb-league.com/en/game/3947537#stat
393,2018/2019,Playoff,https://vtb-league.com/en/game/3947535#stat
394,2018/2019,Playoff,https://vtb-league.com/en/game/3947533#stat
395,2018/2019,Playoff,https://vtb-league.com/en/game/3947531#stat
396,2018/2019,Regular Season,https://vtb-league.com/en/game/3576621#stat
397,2018/2019,Regular Season,https://vtb-league.com/en/game/3576629#stat
398,2018/2019,Regular Season,https://vtb-league.com/en/game/3576623#stat
399,2018/2019,Regular Season,https://vtb-league.com/en/game/3576619#stat
400,2018/2019,Regular Season,https://vtb-league.com/en/game/3576625#stat
